url,coverage_state,bucket,target,fix
https://www.themodernwallet.com/compare/cd-vs-money-market/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/elder-law-attorney-vs-estate-planning-attorney/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/factor-rate-vs-interest-rate/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/fha-loan-vs-va-loan/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/fha-vs-conventional-loan/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/financial-advisor-vs-cpa/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/financial-advisor-vs-financial-planner/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/financial-advisor-vs-wealth-manager/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/gusto-401k-vs-paychex-401k/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/heloc-vs-home-equity-loan/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/heloc-vs-personal-loan/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/index-fund-vs-etf/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/index-fund-vs-mutual-fund/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/invoice-factoring-vs-invoice-discounting/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/living-trust-vs-lady-bird-deed/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/merchant-cash-advance-vs-revenue-based-financing/,Crawled - currently not indexed,already-fixed — awaiting recrawl,N/A — already shipped,"No action — fix already shipped in 5bb3a10; recorded so it isn't redone; awaiting Google recrawl (NO lastmod bump, NO re-submit — the page didn't change this run)."
https://www.themodernwallet.com/compare/military-retirement-vs-medical-retirement/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/military-retirement-vs-va-disability/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/pension-vs-401k/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/power-of-attorney-vs-guardianship/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/rollover-ira-vs-roth-ira/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/rollover-ira-vs-traditional-ira/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/roth-ira-vs-traditional-ira/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/secured-vs-unsecured-loan/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/sep-ira-vs-solo-401k/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/simple-ira-vs-401k/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/stocks-vs-bonds-vs-cash/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/traditional-ira-vs-401k/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/tsp-vs-401k/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/compare/whole-life-vs-term-life-insurance/,URL is unknown to Google,add internal links,src/pages/compare/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/editorial-policy/,URL is unknown to Google,add internal links,src/components/SiteFooter.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/alaska/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/arkansas/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/colorado/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/delaware/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/georgia/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/illinois/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/iowa/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/kansas/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/kentucky/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/maine/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/maryland/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/massachusetts/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/minnesota/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/mississippi/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/missouri/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/montana/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/nevada/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/new-hampshire/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/new-jersey/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/new-mexico/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/new-york/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/north-carolina/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/oklahoma/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/oregon/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/south-carolina/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/tennessee/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/utah/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/vermont/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/virginia/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/washington/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/west-virginia/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/elder-care/medicaid-spend-down-calculator/wisconsin/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (elder-care/medicaid-spend-down-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/georgia/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/kentucky/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/mississippi/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/montana/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/new-hampshire/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/new-jersey/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/new-york/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/north-carolina/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/ohio/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/rhode-island/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/texas/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/virginia/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/estate-planning/will-cost-calculator/west-virginia/,URL is unknown to Google,add internal links,src/pages/[category]/[slug].astro (estate-planning/will-cost-calculator),"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/guides/250th-anniversary-coins/,URL is unknown to Google,add internal links,src/pages/guides/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/guides/401k-beneficiary-rules/,URL is unknown to Google,add internal links,src/pages/guides/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
https://www.themodernwallet.com/guides/ai-financial-advice-chatbots-guide/,URL is unknown to Google,add internal links,src/pages/guides/index.astro,"No code change — already linked + already sitemapped. Per Phase 7's re-submit rule, only URLs that changed this run or were newly added to the sitemap this run get re-submitted; this URL did neither, so it is left for natural (re)crawl."
